age,premium_amount,sum_assured,income,channel,cluster
42,48105,1969853.7477660477,6926170,0,3
71,18825,340432.5300725101,6206491,0,5
49,46987,1188228.2746295051,1784844,0,3
60,18304,310003.4392824057,4422130,1,1
20,43217,1523797.443686396,3042712,0,3
48,1840,32105.392307343485,9106738,1,1
21,24873,1186589.2638176798,2875493,0,4
41,45472,1296406.6240741778,3220792,1,0
68,26804,328242.42071705085,9236703,0,5
48,16285,173178.45359323485,6790469,0,5
77,44532,1263234.1019274844,189160,0,3
45,21963,302217.68106685206,2643735,1,2
69,23193,275418.30086713313,3284457,1,1
57,2749,131649.01528027878,213129,0,5
22,9382,391533.388623115,9181270,1,2
42,41115,1280463.22742216,938139,0,3
59,11650,147177.74811358112,138185,1,1
32,11905,484394.42109072034,2925677,0,4
32,1980,43829.17232711095,619908,0,4
28,14646,549118.0880156327,6682880,1,2
63,19167,881269.9608224725,9337427,0,5
50,9317,315965.9405692043,9760153,0,5
21,37623,394664.25369545096,7609566,1,2
29,21399,661237.4998175584,7396774,1,2
75,34529,1018711.920409388,161519,0,3
18,11595,258778.5127529704,5108248,0,4
32,40826,1474558.3157836972,1413166,1,0
68,15949,392434.831344949,9100802,0,5
44,6351,175059.57353693745,3354069,1,2
39,9494,104865.0899706449,1161970,0,4
39,2412,101759.45895895816,7325525,1,2
37,36506,1051110.2327461906,4630068,0,3
64,2495,61384.54990736926,6397502,0,5
55,35110,579733.4484468055,8414794,1,1
28,5230,119302.72596862682,7472686,0,4
23,24503,821593.1469638092,1607793,1,2
71,39804,1333302.3813941448,2174284,1,0
18,37650,1000419.5179694978,3431711,1,0
64,13675,282254.622245378,9272789,0,5
50,16333,671806.5278123599,3284675,1,1
57,35966,730004.9099175661,9478518,0,3
41,9600,98136.08934891672,323260,0,4
56,12037,314240.30785891006,5559747,1,1
56,17573,350034.3035336612,4572941,0,5
33,48403,1107271.0327549144,1547972,0,3
42,30107,339290.77795323695,6390411,1,2
22,45833,2263926.2234518845,948676,0,3
34,26267,825385.4685524383,9349654,1,2
34,14249,554729.851091683,8176873,0,4
56,7742,131415.54866635922,5912136,0,5
32,47512,1697053.5323003114,3670842,1,0
18,46936,1991842.3929241863,1764622,0,3
71,26779,781516.9483516545,1915686,1,1
44,25821,426799.7100723114,4953931,0,4
31,27018,403084.9938051705,9672098,1,2
31,35625,1209413.636852453,5089555,1,0
45,35812,1627257.3328317222,4471115,1,0
25,43395,1075524.9399092037,8706734,1,0
50,21314,547885.6843831819,7157458,0,5
25,2991,78690.71009793239,9420576,1,2
63,15649,411137.99647751,6942848,1,1
80,47949,1268043.459962056,1730340,0,3
74,29777,1467963.742023659,4077864,1,0
50,15680,402600.2172794967,6585365,1,1
35,45948,2218594.8676584023,6676279,0,3
32,7585,268276.8346949088,141524,1,2
42,4718,172455.57139089724,7135258,1,2
28,8787,246732.96463736627,2903689,1,2
40,25805,888715.8850846987,8516308,1,2
46,27772,361798.0795944623,1978143,1,2
63,12486,276396.76208091923,3763566,0,5
63,30279,1132368.0911769494,9519749,0,3
18,29282,1010184.6190347334,7908953,0,4
58,44798,1569161.5844293735,6853799,1,0
65,42216,1385191.442402522,4227620,0,3
25,37264,907641.100852298,1440414,1,0
26,38297,736732.8465154202,6190881,0,3
28,37763,863854.3333064181,3965889,0,3
65,31706,682732.0577947553,2797531,1,1
71,21143,721720.2911659059,8609523,1,1
48,38032,1335441.010228083,8629040,1,0
25,17854,415169.5017726297,3761556,0,4
49,14945,297045.3485397492,2357575,1,2
56,9343,266819.9230762377,3336990,0,5
32,10763,514827.6371408113,613674,1,2
41,9005,106483.90838149127,8964375,0,4
42,29728,991679.2910078308,3729021,0,3
29,5328,69794.11073935314,9648703,0,4
32,42216,1655523.9876599635,5606286,0,3
27,13926,610902.8023520116,475921,1,2
75,29355,795637.6726365605,7499427,0,5
62,31221,1398029.3642367658,7426189,1,0
72,10165,430593.28021486953,6845886,0,5
23,28777,540522.3998579696,9210528,1,2
20,11494,295223.6921813234,2321902,0,4
52,23124,998357.6239448016,6972726,1,1
19,5641,63705.75860037424,1821228,1,2
79,26890,934966.2177145528,3022488,1,1
38,27958,309328.43998181564,5325253,0,4
41,19501,744234.2636289686,4812056,1,2
58,42811,1725183.2879562231,3198937,1,0
45,32485,615025.598054266,2899607,1,2
71,36021,1554154.1394678154,2866900,1,0
24,13937,474535.4046619552,7655848,1,2
71,2718,73727.15053784134,5435675,1,1
54,16113,562976.7001237872,6445854,0,5
43,36165,934708.5588695814,2806183,1,0
69,48887,2235755.191257472,9566211,1,0
75,37606,1641511.5178191003,7528605,0,3
28,49213,2010698.3734988384,6022469,1,0
21,2681,60211.98625732272,8864464,0,4
29,9089,165641.67722252963,4140339,1,2
75,43210,948628.3620718378,3037419,0,3
76,25406,381732.657266464,3531804,0,5
53,9692,441769.6278601606,5623471,1,1
29,11899,456854.9977540349,5020483,1,2
61,7362,139333.7580833529,5034457,1,1
70,44634,447705.6491389716,3457683,0,3
79,25222,979676.7761760528,2029919,1,1
66,8212,376437.84534506407,8802268,0,5
29,22132,872084.6813716025,332930,0,4
46,9231,410120.0498644519,7148397,1,2
48,33279,352557.83962077706,3193000,0,4
49,23309,1073093.3705134958,5194021,1,0
65,21693,344464.830762546,1916592,1,1
26,33538,1114619.8360847896,1456646,0,3
28,45334,752244.1503757422,9049486,0,3
54,39713,1718722.3656950537,884582,1,0
51,10308,231375.9834504292,8416233,1,1
77,14479,450706.65197805886,6185350,1,1
48,39263,852508.5768010761,4159216,0,3
50,49257,1744690.7252396068,6499251,0,3
52,41552,1935225.5980258277,8060394,0,3
50,6634,248608.8599462972,592326,0,4
79,3532,96970.17632710715,3000910,0,5
31,39327,1960466.3328915725,5867176,1,0
20,5253,239175.5420246306,906473,0,4
48,37002,1512697.2452435428,5550305,0,3
50,42031,1187355.5625035432,3182079,0,3
73,7232,198581.80359895568,7921701,1,1
75,3194,127092.50120379648,8011583,0,5
48,38817,1561586.5898096112,3903837,1,0
51,14577,560675.8946769091,7130119,1,1
42,15731,558053.9636324322,6008413,1,2
50,17823,234186.48091958577,9060359,1,1
40,22636,664796.9119912616,8735384,1,2
42,47745,958013.604806849,4490123,0,3
31,46441,1881563.5508194785,1294480,0,3
73,37595,870992.3516298564,9123356,1,0
60,9314,188162.29719332224,1401275,0,5
49,47535,1181381.8180785438,4313942,0,3
75,25125,1128335.0804270525,8533439,0,5
49,17608,648820.8839461394,6758908,1,1
48,35698,1311003.9842989226,4500469,1,0
64,25462,1146487.0738983827,5926486,1,0
25,29782,737195.591353263,2310754,1,2
32,45953,2095363.9114814664,819733,0,3
53,39190,1218783.675308362,1289007,1,0
66,10451,394240.1286797319,6671712,0,5
74,4035,127721.22660188834,5404287,0,5
32,25955,539621.4252227838,6432637,0,4
44,36326,548764.1491683195,6061964,1,0
54,32269,865287.664725106,1992212,1,0
77,28787,624350.8567817897,3045969,1,1
28,35574,414462.1711359522,1846790,1,2
25,43175,2112433.320550025,5778899,1,0
35,38006,1736445.549052939,1435892,0,3
56,35410,1063576.1233696558,4812753,0,3
50,31926,323842.2872154887,6512669,1,1
54,3698,58678.69007395605,4924565,1,1
46,8541,104985.84581394018,2759218,0,4
18,27001,767651.3782771629,4517083,0,4
71,19270,837837.7841712489,3197658,1,1
62,9825,308599.7753784154,4223274,1,1
50,41598,1771198.3083392663,1254175,0,3
51,9198,126166.30500873765,9889077,0,5
66,12576,204228.5905495258,8713126,1,1
60,4010,79831.94455533336,6856417,0,5
53,47016,1028612.742499292,3109186,1,0
58,49092,2179298.8086889554,3427362,1,0
30,42657,1239520.9186522183,3276425,0,3
45,34550,516794.8135016324,7176211,0,3
49,39663,1314850.183215518,6426557,0,3
74,46801,596148.8695143779,2163532,0,3
29,8878,305902.3898938593,6347705,0,4
55,20477,759051.9912500116,4894587,0,5
75,30987,1015246.2459133812,9260799,0,5
69,31989,748946.4259365047,2977928,0,5
61,46110,1416929.428404656,6593328,1,0
77,9039,132571.51478971957,7263633,1,1
55,27691,1326515.4713153187,6512639,0,3
38,3202,125748.00431463865,9771883,0,4
70,46279,891773.2626394917,7185543,1,0
67,22940,281478.5558395988,8511948,0,5
21,37353,1779908.9471385444,6801197,0,3
27,34813,652896.5931930988,5814380,1,2
55,16993,614510.0837972849,521359,0,5
57,15831,204994.3582219616,2587745,0,5
46,33753,869708.2522066208,3256899,0,3
51,42844,801855.5523161606,1558222,1,0
36,11265,337789.54562239634,4962428,0,4
61,40507,1332247.7991903138,3274768,0,3
76,9097,323049.76530459506,2713376,1,1
25,4316,188079.96886945443,3254873,0,4
41,33228,416436.3767519909,6200454,0,4
74,5755,111135.0148279672,8433928,1,1
74,49342,1529905.988723287,6932989,1,0
45,1220,33130.638438979,7642090,1,2
41,21723,879345.263388789,1312137,1,2
31,14902,597775.9120933298,5424078,0,4
65,6010,118802.42698357617,294879,0,5
74,23876,430554.2157869069,6442779,1,1
48,23681,866950.2936989124,6282373,0,5
69,15986,425274.6224565468,6013828,0,5
72,41289,1885475.172809008,3620602,0,3
23,19563,785870.4790059634,1806464,1,2
54,42244,1724949.2337287895,1809049,0,3
43,20680,928917.8914978172,874124,1,2
34,28916,1217616.878264796,1086138,0,3
38,47124,2252417.5454802774,4846648,0,3
48,36142,717269.4472839173,3282810,0,3
30,5226,260324.3186495833,3183419,1,2
23,33286,851623.5260087844,9835177,1,2
45,28834,647009.7753259691,752833,0,4
55,23283,468026.1635620439,384378,0,5
37,13469,545847.9399220421,5492796,1,2
70,40766,1616114.687203378,2535372,1,0
68,6357,73186.86130108402,3457211,0,5
36,20002,376921.3423767285,7327879,1,2
38,46057,977453.1166745864,1430931,1,0
72,12469,493215.1734769309,5610781,0,5
79,48434,1464431.239651208,1886836,1,0
42,6518,265328.4294559906,2728342,0,4
59,46087,1491191.7119072457,6322334,0,3
38,49599,2113836.042797895,9904573,0,3
79,44833,1112814.235233663,5088619,0,3
77,13817,436596.8251060578,1371401,1,1
34,45219,2201950.214688934,6044677,1,0
73,46943,534216.6649663623,6085761,1,0
63,41204,1788855.2341030738,9703799,1,0
38,12185,236030.3307083775,6456936,1,2
67,20295,246878.88206318027,5543195,0,5
34,27292,688044.8776639691,1021920,1,2
53,9929,209695.8891619383,3632356,1,1
27,47423,1248411.3706337654,877180,1,0
40,31472,659009.1062142121,760556,0,4
33,20875,539617.2036132023,3458692,0,4
66,17042,285645.9787376872,4911379,0,5
36,26423,407633.8534920338,3145077,0,4
76,14264,372620.5611739967,4129762,1,1
74,49357,1078800.872307353,2728445,1,0
68,35993,747872.4795605557,7604808,1,1
31,19436,274328.2314884672,9431322,1,2
32,18255,375439.0358496686,2760308,0,4
66,19700,471206.7928798402,8607535,1,1
28,15292,605319.790623105,9315985,0,4
47,17911,367365.5800797743,9414128,1,1
79,43175,1400846.9454380374,3286016,1,0
41,16988,709645.3455679837,2763902,1,2
33,32629,719263.7884014688,2588928,0,4
78,14965,191371.07952437783,9060708,0,5
59,31010,1149315.5898112007,6722392,1,0
73,14496,456177.9445966272,7209884,0,5
41,15635,203878.36449765784,9636384,0,4
42,17253,513025.50203143177,3786552,1,2
33,27798,305817.67754213256,9246072,1,2
45,23492,444264.1576864693,5812909,0,4
65,40108,1212504.9240171723,2257546,1,0
67,27817,338464.0245098249,3989125,1,1
26,46275,1519151.7390835497,570651,1,0
45,10353,252127.2447154499,2449258,0,4
71,35389,672576.6277895304,927166,0,5
73,25057,454666.7347780645,1356302,1,1
24,47715,936065.6076239608,1235878,1,0
75,48926,1464978.1682790727,9849705,0,3
68,39294,794493.6115144257,5867827,0,3
62,5455,272604.44248293416,6004971,1,1
67,3292,36335.27620906067,6171602,1,1
60,2212,41034.48102024406,3796047,1,1
57,44431,1015144.7345465604,5571517,1,0
78,25206,493722.66249994,8999941,1,1
28,29401,1252802.8804470107,311911,0,3
70,37265,849919.6899806536,9425487,0,5
60,42823,1933683.8266136425,3990848,1,0
59,38635,445185.8147577811,673937,0,3
45,18801,585832.300611128,2597683,0,4
57,2482,118633.2628025761,8155376,1,1
54,38886,586719.8935484745,7674195,1,0
72,39302,1390067.6170587884,8699997,0,3
80,17978,682976.3824371602,5530108,1,1
35,38278,1330934.960060479,3195001,0,3
23,36002,584758.1997244756,3432069,0,4
76,2273,82530.77227747526,3766673,1,1
27,19883,250181.9707605053,1621120,0,4
21,34792,1113023.3718633817,943635,0,3
24,37733,880180.4930088328,3836196,0,3
57,15188,156085.15604735547,9843768,0,5
58,3212,135285.21203130894,851855,1,1
62,27181,919380.7187747912,6103534,1,1
19,14149,274222.0772878396,6812149,1,2
35,20026,811412.2789394213,4321686,0,4
47,34179,1183652.4240532366,4045403,0,3
52,7558,76910.40895721973,9615692,0,5
55,33033,1318132.0771244587,3487351,1,0
60,10994,514442.6051554044,2321404,0,5
36,37798,1817658.045173926,8567484,1,0
80,17283,334051.7053693656,1143003,0,5
65,45561,995135.7471430696,7413384,0,3
58,16105,484317.3108407925,3144766,0,5
22,2181,23944.097704932843,821969,1,2
37,22518,425086.148613042,3833743,1,2
58,13080,632923.0944648947,7904648,0,5
72,2976,89386.04263826211,9090728,0,5
68,30569,1052677.889782403,4311677,0,3
45,2455,28137.40601520537,8976961,1,2
27,11472,503052.1139395844,2936933,1,2
77,15262,196635.4608721747,2486533,1,1
75,24552,410723.9841351952,1265918,0,5
76,49790,2217512.627948026,4188028,0,3
41,20121,597405.7059593312,5543506,1,2
55,46572,1829428.8305515056,1239681,0,3
55,45448,1493465.890384795,5092765,1,0
32,40174,1599216.080681322,6837923,0,3
49,19838,283323.9347337556,4068532,1,2
55,30066,480578.6333378405,5808674,1,1
33,2080,96316.53507817777,5727635,0,4
46,1098,46184.71602504224,4205550,0,4
34,23003,439001.7197935439,2441783,0,4
27,9249,262129.6346015539,9164610,1,2
61,40345,785981.3888648589,5615650,0,3
75,36803,1682253.9597139056,8811086,1,0
43,2104,68956.20569310575,7333879,0,4
40,30008,754547.161679389,4729405,1,2
65,37802,798772.2667245471,2984932,1,0
78,19654,332982.7550267719,9978796,0,5
26,42663,1924237.5468560627,8534884,1,0
27,29407,935567.7402746225,9087724,1,2
34,39107,1124157.3662498973,653001,1,0
22,3242,73096.00652340557,4032699,1,2
63,28459,1343174.5300833362,1457360,1,0
41,38873,1397951.2214346866,5710676,1,0
71,39181,910002.5472711632,8327232,0,3
59,40866,766995.8454452975,8830751,0,3
30,45852,592197.3315162137,6756006,0,3
54,39907,710214.5877488072,2622866,0,3
77,18314,832527.9117134911,8888207,1,1
54,5107,197403.9570107314,5313737,1,1
50,31379,895959.2629458854,6623202,1,0
20,48194,1266588.9141221389,9970527,1,0
48,24369,334298.7197683857,245512,1,2
66,38191,754303.6314276663,4764797,0,3
63,34122,1528686.5589078378,6947788,0,3
45,4077,99752.88789958636,7640887,1,2
58,47529,825549.5359353295,4746298,1,0
31,30868,570874.4272188179,1159660,0,4
60,15280,283007.990966136,5533549,1,1
27,2223,69002.22173513446,3939971,0,4
79,4093,99739.66406932934,2777558,0,5
29,40299,725148.5426721068,6377156,0,3
30,19988,267210.7706761783,8655191,1,2
54,26185,1221555.5467602746,349087,0,3
66,42601,786379.6756008583,1660096,0,3
80,21870,817101.2767812355,5313363,1,1
33,18779,448776.9352024674,3754497,0,4
71,49885,870424.7392716112,7538771,0,3
40,33468,986243.726214232,407186,1,0
47,44796,651083.0610532468,456543,0,3
19,10945,132906.1940578719,8291313,0,4
53,17428,757520.8646831809,8902963,1,1
77,27812,1317458.5426119429,990094,1,0
44,23133,754438.4679151425,8920144,0,5
23,38785,1674318.4461144377,2926995,1,0
49,22287,568464.8648377134,7196575,1,1
54,19107,417678.5664956137,1013883,0,5
19,24096,736076.2908808878,3035981,1,2
39,47245,626317.2360782333,5755185,1,0
60,14393,508031.032685332,9853799,1,1
64,44939,906441.8322049658,5209252,1,0
60,46834,749205.4162835953,2315318,1,0
34,12020,535187.7910603122,2109946,0,4
19,45017,1694357.2489690818,2635361,0,3
27,13616,305724.94855257217,2043749,1,2
20,13033,339897.42534265714,1442585,0,4
21,10958,492605.6196878544,8497440,0,4
68,16134,305698.16414944327,7430417,0,5
66,6349,98920.1989711108,4094773,1,1
49,3497,95120.89405173286,6192524,1,1
72,24530,1189364.194312188,4891326,1,1
55,30082,772777.3256380885,7391496,0,5
39,37551,1229333.9211015373,8584106,1,0
66,21266,384030.1310602213,7965440,0,5
50,31663,676197.8573387368,9660700,1,0
52,32293,1438450.2179413808,8770969,0,3
31,16565,729101.5565716623,7852314,0,4
24,25353,295142.9215585997,2192386,0,4
68,10067,475015.3203652335,6157559,1,1
77,21575,682798.7005989884,9327554,1,1
37,33958,534403.0748772662,637645,1,2
63,12101,532474.3677005228,8415653,1,1
24,40477,1938602.6897169808,3403286,1,0
19,11495,291253.18683514243,813746,1,2
64,24874,1101573.390832506,5175571,1,1
40,22385,528590.2568133363,473484,0,4
46,6102,64613.49352785125,4129318,1,2
25,8040,314911.09880409425,554664,1,2
47,10759,449114.8679644815,3423749,0,4
18,25939,941725.6916083676,8425147,0,4
55,39889,1183027.876344474,4479558,1,0
21,20573,869528.2657515794,9768389,1,2
18,4819,208018.94230962277,892655,1,2
18,28936,799298.8708756464,2999065,1,2
54,21235,445599.6629437388,1852766,1,1
54,29909,551679.964414623,845994,0,5
39,48241,1951420.530643178,3614468,0,3
71,27202,622475.3592287205,3212220,1,1
41,40205,1089710.8835426054,3465155,1,0
77,20417,652699.6075873579,8730739,0,5
23,14684,432880.1349586917,4458474,1,2
74,38567,1805224.7939025091,5769638,1,0
44,28956,408569.43627838994,1757985,1,2
67,29449,723360.7885750018,8147377,0,5
45,37142,1117721.0396619807,5764172,0,3
42,37044,1498484.828783141,4940530,1,0
67,41098,1061450.7168483592,835071,0,3
24,19184,241027.23500048372,9353801,0,4
23,29567,570928.8304898986,9753374,0,4
47,26294,830441.4302670908,8876198,0,5
54,6933,263304.47682017944,7992758,0,5
38,24072,323486.3761652713,7115003,0,4
67,28002,686265.3833232924,3461691,1,1
49,25005,741188.2835965694,3725529,1,2
46,14276,553996.9446757556,3788902,0,4
60,34886,1407828.211936591,4750410,0,3
73,24704,1080468.6290435118,5345518,1,1
62,8398,111266.30543807536,8565196,1,1
25,38380,1636062.210216442,2791066,1,0
26,34816,419123.4974517289,9646711,1,2
39,37135,765728.6493685816,4146857,1,0
74,49626,1427334.026316106,9718220,0,3
19,22394,1016558.9284803869,9023992,1,2
29,36579,1695501.184334795,1690223,0,3
78,29594,687536.2469031346,2967428,1,1
63,26361,635344.464228461,2546059,0,5
64,44467,1092083.3993984542,2641423,1,0
36,20382,643629.5563597922,3006635,0,4
45,42222,1733889.267341326,8786018,0,3
46,43074,1695303.082186505,7466269,0,3
28,47521,1916472.807617555,7033125,1,0
80,13481,617394.7491853829,3202342,1,1
52,22170,802461.6967101706,3522455,1,1
54,9612,293742.17942186206,3330834,0,5
76,45627,1374765.9559588998,8575842,0,3
79,5413,189210.92514519577,3187790,0,5
37,42300,780174.5173383084,4574715,0,3
27,25590,696462.8941426072,8561086,1,2
49,17913,497642.2162850098,7894271,1,1
58,40920,958083.141143708,5279624,1,0
45,44504,1818991.3059993791,2786078,0,3
73,9414,126588.31522218318,9030659,0,5
80,2122,99841.86488682356,3615568,1,1
69,10177,484426.14266073005,9552800,1,1
58,40154,1088081.4889740413,9835233,0,3
23,19842,354204.58682438225,4285564,1,2
51,26571,711142.2120320285,1139726,1,2
24,45076,479844.97118111607,5625259,1,2
27,39548,605253.1951706556,2390520,1,2
76,47159,531542.9988993,8011837,1,0
29,18734,357127.85144814843,8949682,1,2
40,5103,107054.13093180126,6327490,0,4
37,31374,626347.6624091851,3210926,0,4
31,17258,322434.5703061533,5955980,0,4
59,16550,761274.3338584374,5327424,1,1
80,45742,765973.2740952746,2832958,0,3
56,43279,1055120.224428313,6056607,0,3
62,29641,366701.2193733955,2573914,1,1
71,24478,1201277.302206983,5253744,0,5
31,22981,812490.8725198449,9955946,1,2
27,48082,699520.4956017614,4412547,0,3
55,27085,386826.3573091264,4088016,0,5
53,35528,1181377.8496061778,7357022,1,0
27,3190,49543.25928486476,3838423,0,4
58,6827,192296.07363059596,9647287,1,1
49,24094,279296.8531479339,6899678,0,5
53,47200,1117202.3772403132,2081756,0,3
23,16467,768165.6136532624,9285419,0,4
74,41581,1556550.0186268708,164006,1,0
18,8276,209857.82807106004,753801,0,4
77,14933,530604.293525827,156424,0,5
19,30297,876580.4878768646,8771442,1,2
19,28454,1250982.5914837024,4629462,0,3
18,37586,962338.6309227186,448375,0,3
