age,premium_amount,sum_assured,income,channel,product_type,cluster
55,20107,467335.1875752711,1114176,0,3,4
40,22647,836850.8248441805,9430003,0,5,3
35,4559,152830.688568137,7000332,0,4,3
51,5506,190245.15343131128,3242594,1,3,2
20,29904,1411916.2849832834,6478859,0,5,1
26,4534,68758.57194930752,6672772,1,3,2
69,13772,672164.0910847551,6924367,1,4,2
53,48804,1675053.004818284,2305703,1,0,0
40,36421,1217449.8449126524,8797324,1,5,0
62,5610,215796.15438156403,3829203,0,4,4
80,13056,242550.58829803,8676176,0,0,3
24,34621,472085.5095567797,6257491,0,2,3
42,20322,569627.3235401083,121580,0,0,4
47,41765,1769285.4750071212,7418118,1,0,0
28,47460,701322.1498812103,944118,0,4,1
55,40082,1874733.050494832,6741180,0,5,1
36,12588,139795.00762490244,3076414,1,3,2
39,33504,1191108.1613791722,7153841,0,0,1
53,22481,926415.6452145774,939238,0,0,4
18,16664,409938.87689590943,391264,0,0,4
68,48317,1179638.2852917928,9271635,0,3,1
21,49244,1741457.4366791777,5213128,0,2,1
62,4205,156334.35825815305,1531344,0,3,4
27,17725,726200.6057886452,8187653,1,0,5
29,48243,859530.0428691431,243259,1,2,0
48,9274,333969.070391327,3042784,1,5,2
35,7120,179387.55773103493,2042844,1,3,2
46,26192,990203.116231386,1398399,0,3,4
76,32625,1453221.263987296,2090717,0,4,1
75,34528,967848.1901598368,6515360,1,5,0
61,3670,183140.16604940643,7623108,0,2,3
36,25694,721304.7601105355,4420872,1,2,5
67,2712,53978.196310651445,9003027,0,1,3
28,39709,1204047.269862129,6959323,0,5,1
38,48388,529777.4468006697,3041679,1,0,0
62,29886,531466.6470933727,3697990,1,5,2
27,9543,391641.7512851316,775790,0,2,4
52,27410,559770.2715879709,6085768,0,1,3
20,28173,851848.653060652,9487582,0,2,3
19,29182,625298.0539877994,156023,0,1,4
66,13717,534464.083883375,3462950,0,0,4
22,44129,662383.8369199213,2546101,0,5,1
29,33634,794212.0178336346,8839176,1,5,2
29,9168,207444.72828490168,2833463,1,2,5
76,35611,1548851.186245901,1898607,0,3,1
44,39137,1081310.736769856,6336651,1,1,0
35,32532,589777.1028566392,6434066,0,4,3
60,41059,1925341.7943164967,3381880,0,2,1
63,30406,1447490.2390482076,5594923,0,0,1
29,10374,324685.3091205439,911235,1,3,2
26,45021,1424723.4559634165,1087346,1,4,0
45,25484,729400.1941169178,9728079,0,2,3
46,37826,1788270.835148306,3960303,0,1,1
66,26547,1214103.394097719,8970310,1,0,5
61,21488,724097.7456026574,2659844,0,4,4
74,49853,1973944.4222124412,3491492,1,2,0
43,45077,2226985.547488329,1059909,0,0,1
72,21361,645244.0056035839,2323658,1,4,2
70,32437,1403482.2456665144,4112002,0,1,1
64,33991,691857.4368928003,2999460,1,2,0
50,44255,1822469.845164645,9236206,1,3,0
56,48640,583062.5297140139,2468247,1,0,0
29,20375,875850.4953778,1172631,1,4,2
66,19390,940240.3878660626,7983248,0,3,3
34,46202,1871669.93978883,9645740,1,5,0
32,32361,377761.0947363207,2159544,0,1,4
43,16196,630372.7257994392,5147199,1,3,2
20,24944,949188.461393427,7435343,1,2,0
37,35176,1732411.5757212488,8061489,0,4,1
27,32902,484202.8032293472,9193423,0,0,3
68,48436,1048543.1588266854,3493941,1,0,0
72,17414,198949.01880667263,1604176,1,3,2
18,31376,856541.7270050631,1353132,1,3,0
69,23286,233419.22185814657,1504700,1,3,2
51,24491,699313.2866752888,4799396,1,4,2
28,47647,2047139.918667242,8465315,0,4,1
28,38406,1177483.7091019463,6790897,0,1,1
49,25798,468712.3543777546,8271533,1,1,5
70,22559,941034.7576874072,5492486,1,2,5
31,8026,345133.31924236607,5420698,1,3,2
58,6510,157556.5318799337,2504111,0,1,4
43,25645,783415.0678549598,2097119,1,4,2
24,21046,817607.4979608173,1067965,1,4,2
73,21376,863133.1477136911,9873187,1,2,5
48,7667,285957.4126295993,541517,1,1,5
76,35807,734716.8691120067,5207996,0,3,1
66,41505,493974.2542197141,798577,0,5,4
64,28180,746343.2957608153,946526,0,3,4
68,17628,612960.3313260424,4791606,1,1,5
71,12348,334345.98836549127,6433356,0,3,3
75,9322,438243.1091294899,2998993,1,2,5
38,9062,243907.8750725412,2807499,1,2,5
32,22783,1025569.3567459824,5547809,1,4,2
33,34261,588272.9148222789,9288947,1,2,0
24,18381,876432.3036538906,8064621,0,1,3
70,17495,259738.17108379357,416756,0,1,4
20,36163,1005187.8406225198,8373088,1,4,0
49,12257,154297.76034840412,8825231,0,1,3
49,31069,596072.8114138762,6448127,1,2,5
66,25002,348077.74187988736,5923745,1,0,5
65,42948,1661558.5331637594,4267504,0,3,1
75,7047,114374.78441714444,5669326,1,2,5
18,48143,2364174.722562145,366523,0,4,1
21,48473,2240199.735823861,7152027,1,5,0
59,21736,608184.7200249573,727820,1,0,5
71,5758,169691.61822710314,4384860,0,5,4
74,3573,134557.28074916292,8625681,1,2,5
71,9143,152373.81467435454,2785363,0,0,4
39,33552,1566447.9658576776,4663337,1,3,0
44,11579,541592.4141980791,4438130,1,1,5
51,3977,71939.13894932892,959056,0,5,4
58,20746,684319.1542572951,1554641,1,2,5
73,29672,544289.822731425,8918370,1,4,2
32,41267,1298453.999301875,6714308,1,3,0
61,22102,380149.9255957901,1127874,1,0,5
37,3839,59852.50362209975,7468027,0,1,3
62,41397,1398606.7242926217,1409483,1,2,0
66,44562,2209068.8883657623,3601528,0,2,1
29,1415,53966.81542593638,3672040,0,4,4
77,26021,1292823.791056899,4543050,1,3,0
46,42402,495402.16630841,9132957,1,2,0
79,2144,41467.44651487085,8749594,1,1,5
47,42147,2024712.0431944216,2051925,0,3,1
71,5519,91952.7071475752,8367055,0,4,3
45,21148,566034.4993006754,8845763,1,2,5
62,46211,1335906.2238095987,4104174,1,2,0
32,17794,278771.8015617446,8560729,0,0,3
54,36465,405367.7717255617,5726951,0,2,3
79,8379,354092.5968332067,2738388,1,2,5
76,35059,1261180.891262642,4451178,0,1,1
77,34259,582170.8616622873,7130697,0,2,3
29,2065,52828.06143906996,9658347,0,2,3
48,33522,992471.7808299745,5896935,1,4,0
37,15980,544145.6675658853,2631856,1,5,2
49,2510,108641.72893810707,4084966,0,4,4
55,22115,687608.2932192255,5542997,0,2,3
32,49784,948240.6265826662,2764133,0,0,1
20,27955,1267547.8378718086,8779922,1,3,0
29,35249,684752.1500931768,9267253,1,2,0
44,9864,307258.0576246588,3188863,0,3,4
69,9610,274779.8160270751,663983,0,1,4
22,26417,651098.3537487034,3111522,0,3,4
56,49036,1207428.4717670018,1149483,0,2,1
47,45070,1981294.2402422049,9691353,1,0,0
20,45860,1380503.1227662456,8689309,0,0,1
18,8873,213210.7007853463,3140040,0,1,4
49,33859,1141129.6023553177,7625612,1,0,0
53,49721,2375293.995243333,8682049,0,0,1
49,3216,51527.555213285545,2799357,0,0,4
18,41891,1090203.6517508528,4542670,0,1,1
74,15083,736700.5095153948,6506606,0,0,3
18,43132,556841.0092514765,486239,0,5,4
45,37727,558091.427699338,5343279,0,0,1
74,10290,140086.7512661741,5172938,0,5,3
35,44590,465374.9666560392,177766,0,5,4
72,10928,534191.5327555255,3349411,0,4,4
74,17306,337973.78391688626,628435,1,4,2
34,15459,306627.5735651654,6795983,1,3,2
39,48643,1619869.913709812,7056172,1,4,0
32,33336,981520.531823503,2627438,0,0,1
70,32783,601549.5596270554,4565166,1,2,5
66,27728,615312.5688086274,1842559,1,3,2
62,49018,1722797.469091236,4731173,1,4,0
34,29278,1084488.1241576492,8768645,1,3,0
78,39243,1424937.9770793405,6489590,1,5,0
26,39560,1414574.0324961978,4876023,0,4,1
24,29289,1216248.6469650872,7260026,0,3,1
45,6471,168917.92015994358,6682881,1,0,5
53,24934,848440.7104142307,4240401,0,3,4
72,44783,805153.8047484069,2972184,0,4,1
76,36051,1386430.056144546,9689875,1,4,0
43,34863,1436842.6722375816,4376476,0,3,1
31,23148,1153207.4054869958,5011185,0,3,1
27,10160,446952.77650212136,6147488,1,3,2
36,11293,142493.83582881742,8088037,1,2,5
65,17869,582187.395456152,273944,0,1,4
65,14601,480494.4971936313,1600286,1,1,5
79,12375,207736.9580339349,6076808,1,1,5
48,23056,804895.298701699,1921615,1,1,5
64,1485,67242.87985793913,6429982,1,1,5
31,33548,1023641.9001208452,6466480,0,4,1
38,41292,490284.8316215898,9275443,0,2,3
37,19384,919152.4687425788,7824180,0,4,3
32,35697,679453.8861160368,4066882,1,5,2
32,42928,1591334.2321017797,2141480,0,1,1
22,48882,2272806.5620047664,2636403,1,3,0
65,29265,650315.1380335203,9062557,0,1,3
73,8411,318689.42123575124,2261408,1,5,2
40,39613,962076.5197984376,4443188,0,2,1
73,10101,484750.71253030247,2826635,0,2,4
45,36557,562107.7599367223,3326485,1,0,5
20,13805,272675.0341960076,8455374,1,3,2
72,26364,662032.1370834286,9888988,0,4,3
78,39720,1450311.0611328632,434720,1,4,0
79,16674,390956.0319274903,5025005,1,3,2
64,26086,1275723.1503934292,5821083,1,0,5
43,17997,464580.8817987371,6344800,1,4,2
70,38047,561671.9229964843,5102684,1,1,5
29,48030,2154980.811006564,8668662,0,3,1
43,41344,1708969.6760131975,2273099,1,2,0
41,47289,1605179.2307152315,8692275,0,3,1
37,14674,329139.7183677139,357285,1,5,2
26,3505,112821.82395579068,4936452,1,2,5
46,43600,1324856.7753873654,823062,0,2,1
59,22969,391999.5323699164,1560740,1,2,5
41,14921,195263.1196959665,4763311,1,1,5
47,1980,46300.69395586738,1158049,1,4,2
53,25509,1212410.0768311198,2599292,1,0,5
68,19267,875425.3960795001,832810,1,5,2
56,34968,834238.2361168503,4051021,1,0,5
32,19541,861400.2535622439,1979390,1,5,2
34,37951,1138470.0842222727,4614322,1,1,0
44,3047,65809.41076212563,9037539,1,3,2
60,47440,1172514.194408155,1883991,0,4,1
53,28832,810001.8181045458,2039620,0,5,4
78,36266,769685.0371505297,1730539,1,2,0
47,2909,135447.92448651488,915696,1,1,5
38,6684,236674.59414231376,3758332,1,3,2
66,3535,97105.12544566604,1035181,0,3,4
33,38225,407866.9651999725,3287603,1,5,2
32,33388,600697.5427683402,2011567,0,0,4
63,38565,456709.0171884173,5602523,0,1,1
49,33565,1486549.8735230856,6154720,0,2,1
29,22026,1095767.2703540544,8040378,1,4,2
29,32978,433297.3034668012,6719310,1,4,2
38,17337,772970.8991756816,4670439,1,5,2
75,13642,574528.1442234445,3938925,0,2,4
54,14124,267562.36736554734,3902756,1,5,2
73,23968,482339.28037087695,442098,0,3,4
76,6688,172513.44177547694,7703223,0,1,3
50,32632,1002734.0595918666,7835015,1,2,0
35,41303,1581751.736702341,4312059,1,0,0
32,32217,787466.3605002954,1232753,1,5,2
73,20354,230132.24722535303,8329459,0,3,3
70,41964,1167749.6104287466,6950735,0,2,1
18,29991,757395.7458814813,9501485,0,1,3
65,2255,103816.14442272123,6902641,0,0,3
48,20259,690729.5264603598,4758223,1,2,5
80,43389,1154766.9973814215,3786792,0,1,1
39,26487,1264118.0809365502,6000390,1,4,0
77,13421,393265.8072039351,4212837,1,0,5
18,42914,722627.2864181936,1187365,0,2,1
70,39849,545559.5814427452,5554825,1,2,0
21,6881,131559.07498760373,8841446,1,0,5
51,21342,718070.6207751123,9592065,1,3,2
70,41793,1652216.6090423877,2581315,1,5,0
70,26824,899714.1909618925,6967774,1,1,5
70,26645,1238082.3452613328,538834,0,1,4
59,15943,522662.0482554608,7133502,1,4,2
59,40261,1405425.703827398,7537257,1,5,0
29,12113,594955.5335018573,3510879,0,2,4
65,32124,1321325.0858427263,755815,1,0,0
73,11249,114881.77001703512,9492303,1,2,5
45,42274,668251.7074076551,5008323,1,3,0
61,15931,760358.5680532249,6528373,0,4,3
58,39600,553080.6246474235,469160,0,1,4
28,38291,1119342.152069544,8854389,0,0,1
55,43784,1724590.5836669588,7582446,1,1,0
34,7735,199945.31131728325,4739445,0,4,4
62,21157,332624.2641044977,8225850,0,0,3
22,41489,921998.3042611956,631855,0,3,1
71,10000,292931.06336677127,896846,0,3,4
29,13865,178149.74817069471,8724717,1,4,2
74,27252,327346.3725111621,1249897,0,2,4
75,30747,1230838.220205488,7081138,0,4,1
54,39124,712953.4835527315,5586147,1,3,0
62,5861,117982.88159525135,9793036,0,0,3
76,24495,614803.0998016534,1718468,1,4,2
38,6353,160491.74562328449,9876986,1,5,2
45,44396,1364618.1412343415,9534147,0,5,1
41,17411,779765.326265963,9392417,1,4,2
61,6833,142433.27129935074,2088409,1,3,2
71,5424,171302.15227779656,171039,1,3,2
30,20668,892438.5624661652,2037148,0,4,4
65,12794,603145.8990380071,9675867,1,3,2
66,26139,298063.30567554844,9339902,0,3,3
59,12594,457144.12308632425,3372455,1,5,2
24,36299,1442523.0929036792,8147821,0,5,1
75,26050,333530.17221265007,9640430,0,3,3
65,16870,598380.1517776982,9690116,0,4,3
74,29058,601227.5705678547,1505003,1,4,2
37,14514,465935.42588510754,7945460,0,4,3
39,13870,415796.5446326032,6907738,0,4,3
36,10641,106429.09044062009,9272328,0,3,3
65,20519,904616.9995087992,5687713,1,3,2
27,12356,547003.5513187716,6997177,0,1,3
30,31059,833236.7515807458,517250,1,4,2
45,4548,96891.09367276002,1255436,1,2,5
49,24525,1036672.394970662,6884674,0,1,1
70,6186,196164.1710063765,1587605,1,3,2
77,23155,876311.952900238,8698671,0,1,3
44,24140,882618.9537305875,4042769,1,1,5
72,43163,1978853.5347493251,1367374,1,5,0
20,12203,354434.3036067308,8878313,0,1,3
76,38206,681215.7402110769,7837707,1,1,0
28,48495,613829.4121937029,5918607,1,4,0
19,21983,350798.45101100946,2310577,1,5,2
53,1041,17269.002611225234,9726393,1,5,2
23,12343,578251.3596860617,2435608,0,0,4
55,35478,785802.6323815285,1758710,0,1,4
78,43918,495471.20147262944,6626225,0,5,1
63,49402,964513.9412182128,7124475,0,1,1
56,22436,479616.6170375853,6875495,0,4,3
53,28412,1342084.2568698889,2674224,0,1,1
65,6012,158137.7485108019,3302197,0,2,4
55,26364,353628.45694104536,9970478,1,0,5
21,3649,107292.63521450918,7580784,1,3,2
48,14661,622064.6695704787,3179949,1,3,2
54,44553,567187.1927906953,7077773,0,5,1
49,47905,1285047.1331785049,9243181,1,0,0
58,21889,419412.2831065916,5554589,1,3,2
19,11134,260373.706838631,1501651,1,1,5
79,29029,772970.7600180059,8141001,1,1,5
44,25075,481554.5400623982,1024015,0,2,4
34,35590,1306269.5437825455,6862695,1,5,0
50,28617,853692.756366241,8678557,0,1,3
56,9316,373552.3300589722,9077141,1,0,5
65,23419,998111.8330205366,5382698,0,1,1
37,14940,297663.6142241968,2142478,0,4,4
52,31610,1540143.4459687334,7276626,0,4,1
59,19212,645107.4389087661,5103958,0,2,3
21,33080,1041379.5655860913,755010,0,0,1
44,25331,314222.7851535742,5870319,1,1,5
19,31354,772839.6950803238,2316672,0,0,4
31,7042,112579.89722759028,4981925,1,5,2
69,40959,1580731.1192844713,2210553,1,1,0
44,2652,102944.5612903137,4167877,1,4,2
39,23590,494493.97265101934,4273506,0,4,4
54,5719,171785.24952063875,5345013,0,3,3
20,8128,294636.2069932528,6727961,1,3,2
37,17676,745616.3904994754,3347869,0,2,4
53,49449,1349407.3516269925,6905392,1,0,0
70,14665,391987.2843560267,1444271,1,0,5
72,47378,2156762.0995179,4502037,0,4,1
44,17291,471707.75233752426,9038986,0,4,3
33,23942,277317.7202954223,7856057,0,3,3
50,42655,899019.7955352945,4587320,1,4,0
30,19736,661023.6652061166,2284439,1,1,5
52,33733,595573.05644998,2033361,1,0,5
78,43755,1575162.7012911248,8557845,0,0,1
67,6248,129942.58754807028,7107062,1,5,2
30,11926,411567.5712656824,2967848,0,1,4
24,47859,1866471.0894682244,9356659,1,1,0
71,28325,533456.1863521264,5257906,1,3,2
26,34733,1034499.7135727112,7397740,0,0,1
72,37029,1613919.540331208,3628112,1,0,0
36,29759,1183824.6698915493,3825591,1,2,0
33,40987,1676953.4508654154,517216,1,2,0
39,44976,851688.913136415,874472,1,4,0
30,49647,2139523.7328059897,2320376,1,1,0
42,33174,553442.3651211467,2575758,1,1,5
72,13970,563149.587964526,9608940,0,0,3
46,21156,600262.8840935433,6956875,0,2,3
60,33973,637710.6434318938,8194846,0,2,3
24,36638,595827.6615016164,2422486,0,5,4
32,15803,738554.6391018044,9493477,0,5,3
23,36720,1227876.2872698642,8511550,1,0,0
70,12006,522794.2908755356,4947766,1,5,2
26,2735,106134.31186588704,523810,1,0,5
32,25719,794230.5562458312,1523383,0,3,4
39,12031,517903.2004427725,3933455,1,5,2
77,26955,961216.3191436818,8519644,1,3,0
74,2431,100549.63407982152,6588914,0,4,3
61,22280,442995.7512376844,9110260,0,2,3
54,8260,335412.268616292,9476434,1,2,5
80,32420,397526.1731551226,5099266,1,2,5
52,30722,876943.8898089958,3120226,1,5,2
77,29070,1215751.0241566172,7427401,0,4,1
39,29753,681667.4171751776,9243120,0,4,3
72,4325,183043.24696113117,6445948,1,0,5
63,46475,1049040.612902841,6092573,1,3,0
36,21224,516350.0311017674,6650567,1,2,5
22,21671,518776.512872194,2696688,1,0,5
66,17630,702792.2331204254,3340349,0,2,4
50,8318,340927.8138676741,7802385,1,4,2
29,45635,1244001.5339079143,3398039,1,4,0
41,48062,1244047.02169655,4263933,1,5,0
49,3066,43358.07560808146,8492896,0,1,3
36,28766,1327494.724701837,5585526,1,5,0
23,16486,358501.97754335613,228695,1,1,5
46,45359,995410.5916129984,1268458,0,5,1
70,8299,109027.1401325702,2801012,1,3,2
57,14856,563723.4386898798,4028777,0,3,4
32,21701,290098.24875198567,1165920,1,5,2
24,16129,614618.2406813556,6641137,0,4,3
59,29961,1497401.718437764,4415033,1,4,0
64,2428,40649.430965884414,1735229,0,1,4
63,32316,1048448.537757581,5006280,1,5,0
46,6670,280016.48725600506,7497976,0,1,3
58,32442,1351695.5940108476,3350132,1,4,0
37,34413,882865.4423339276,7592431,0,3,1
68,13483,373813.21957876906,5112849,1,0,5
62,33727,1598167.3401334782,5572656,0,0,1
61,43495,1791770.6400933757,7753534,1,5,0
50,26665,870654.2307159342,6844039,0,4,3
58,34321,694248.9267072245,3127544,0,5,4
67,1969,96019.2886696916,300296,1,2,5
40,32489,1355610.9452179624,3798930,0,5,1
62,38551,394594.6019573832,2287705,1,0,5
46,16725,813589.8806918525,2779365,1,4,2
58,2536,67402.87068863735,3303215,0,1,4
37,30133,454985.2042152279,4760865,0,4,4
28,24372,541825.9467913182,5764365,1,4,2
62,47785,1034070.0533652422,9106735,1,5,0
21,9585,149845.77932260954,9451759,0,1,3
30,40995,1695951.5865167838,4172808,1,4,0
58,25978,496139.24720711686,4674759,1,4,2
33,17999,603602.4989891222,7214495,0,3,3
30,22375,724440.2960309316,3549891,0,0,4
34,41679,542930.6448028706,6039922,0,1,1
80,13605,477127.58633361146,8040101,0,4,3
32,17586,226007.2234433194,5376494,0,2,3
78,37261,1352602.9807067583,471289,0,4,1
72,11385,538659.0333726679,8392390,1,3,2
67,43011,1817925.2502820052,1969739,1,0,0
36,37061,769670.158155591,8710974,1,2,0
72,8350,411818.0971454468,3839265,1,3,2
69,34670,1407662.10665896,3875724,1,2,0
55,15745,411824.76582748536,6155055,0,1,3
40,36703,748663.6291792386,6250730,1,3,0
36,26030,991685.4381141996,5649097,0,0,1
64,33577,784066.0655331135,5421001,1,1,5
33,26720,677811.8206665646,2287763,1,2,5
20,6751,133724.6016711685,9784183,1,4,2
71,15803,232421.10782591967,6018876,1,1,5
36,26784,648599.713476448,5898375,1,1,5
19,30190,1231144.556369018,9385602,1,1,0
21,39193,1780763.8101978663,2221077,1,1,0
77,8083,314856.12744975794,4145401,1,1,5
20,16764,470748.2721946764,9331970,1,5,2
26,34427,727100.7335030965,7040281,0,2,1
45,36082,1246893.2099425746,5164206,0,3,1
19,31497,1233916.9930378569,8922800,1,1,0
75,41687,975343.1698018656,6794027,1,3,0
21,33206,852600.0253882038,1637606,1,1,0
28,44480,1550451.227143004,4684240,1,1,0
80,49670,1758273.2903307886,3812519,1,4,0
22,38574,1464927.157912243,4237688,0,0,1
53,49542,1491522.970364867,4589413,1,2,0
53,27221,408871.9445948026,8063658,1,4,2
68,10388,195420.81288150148,1956085,1,5,2
64,11522,420401.9817918949,7247808,1,4,2
28,37124,1575396.359174831,7445252,1,1,0
43,8096,378230.3454641876,5749903,1,2,5
59,34703,390513.5448793325,4103191,0,0,4
47,35828,1362461.3252004604,9288734,0,3,1
52,43644,1504222.3238776731,5595348,0,1,1
41,10619,365036.8586782196,8113525,1,2,5
20,22171,397078.9417093452,2676994,1,5,2
72,45962,599376.1147986411,995499,0,0,1
19,45531,1800720.357986351,4453239,1,1,0
39,25447,1008258.5724175904,553286,1,0,5
45,9182,452260.0321282194,6183925,0,3,3
44,12072,381075.1427508739,7626608,0,5,3
66,15049,194831.50246850023,5095405,0,2,3
31,21700,1005304.8749877788,8965736,0,5,3
34,15780,357638.1427999089,9424630,0,3,3
40,27449,1019802.1029894216,5226324,0,0,1
23,37335,737897.6961372982,8776000,1,0,5
21,45136,1881106.172498655,1866836,0,1,1
65,3302,116911.95055357696,7107531,1,5,2
23,11766,355016.6841227808,6824424,1,2,5
64,1869,77324.18595646966,2668686,1,4,2
26,43107,603906.9138005096,1627539,1,2,0
33,33390,1081109.0032720556,7764249,0,2,1
39,12296,237935.9141231969,1098595,0,4,4
40,41405,1654330.2697438889,1929342,0,3,1
50,13748,151100.79277425143,453121,1,2,5
78,9859,243448.12317931847,5587819,1,2,5
69,18036,831405.2555615404,8452937,0,3,3
25,25547,296903.9769097267,9363576,1,0,5
20,44502,1782874.757723174,6054011,0,4,1
61,40333,1990097.5714426253,5554366,1,2,0
23,43855,732464.7648750076,7172371,0,0,1
34,23303,528850.0979894502,7515135,0,4,3
61,19188,731285.0942129161,9398788,0,2,3
75,2737,136806.1413465595,6702998,0,5,3
77,36145,578612.6666469572,2699727,0,5,4
51,19180,192463.7337089092,5733440,0,4,3
47,25722,836583.7044122026,2180935,0,4,4
78,29428,800414.3187535778,6376520,0,0,1
42,1403,49958.76529046048,3369698,1,4,2
23,3003,124026.35124028692,6310596,0,4,3
31,2925,78406.15173766685,7967568,1,0,5
34,49461,2084357.804120123,5225916,1,4,0
78,35134,1292121.4058338215,1719381,0,2,1
70,17241,251393.27527276243,3979872,0,1,4
21,12388,386235.4396051093,1504406,1,5,2
46,39907,1583372.770526756,4779880,1,2,0
24,19124,646619.1206903643,6449466,1,1,5
42,36312,1183094.837231728,106883,0,2,1
18,34574,1599494.6158697435,6429338,0,1,1
